,SourceID,reps_x,reps_y,file_loc
1849,4000709485251,0.089393735,11.834366,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709485251.jpeg
1850,4233428530,5.7796736,12.024025,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4233428530.jpeg
1851,4111276976,-0.3883615,13.417162,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4111276976.jpeg
1852,4503829615,4.2017,12.755031,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4503829615.jpeg
1853,AHZ2001695,-1.0318706,12.525345,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001695_300_300_3.jpeg
1854,4553564726,-2.7148356,13.3509655,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4553564726.jpeg
1855,AHZ2000eny,-2.0880904,6.2968345,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000eny_300_300_3.jpeg
1856,4000710638730,10.146965,10.134231,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000710638730.jpeg
1857,10134522,5.597219,7.611767,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/10134522.jpeg
1858,4000712945186,11.536273,11.043031,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712945186.jpeg
1859,4000708970903,-1.0437069,11.799518,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000708970903.jpeg
1860,4000709675022,0.2555476,12.539736,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709675022.jpeg
1861,4506718121,2.4391592,10.880096,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4506718121.jpeg
1862,4111097950,-2.2666945,13.802382,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4111097950.jpeg
1863,4233428802,5.125788,11.152441,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4233428802.jpeg
1864,AHZ2000kts,-2.6809828,6.6709003,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000kts.jpeg
1865,102528356,-4.474585,7.2777634,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/102528356.jpeg
1866,AHZ2001jgh,-1.7180313,10.195771,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001jgh_300_300_3.jpeg
1867,4000710659958,10.531915,11.519048,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000710659958.jpeg
1868,AHZ2000vv2,-4.5705104,9.464861,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000vv2.jpeg
1869,AHZ2001qpw,2.216479,7.491082,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001qpw.jpeg
1870,4111057508,-3.1676874,10.4429245,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4111057508.jpeg
1871,4506814747,5.7632623,11.627601,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4506814747.jpeg
1872,4001074368993,,,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4001074368993.jpeg
1873,587729388215337136,0.5894905,15.073966,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/587729388215337136.jpeg
1874,AHZ200150p,0.3221903,9.796833,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ200150p_300_300_3.jpeg
1875,4000712844711,10.689271,9.935107,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712844711.jpeg
1876,AHZ20015ht,-2.1971154,7.005529,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20015ht_300_300_3.jpeg
1877,AHZ2000d8g,-1.5715569,4.823164,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000d8g_300_300_3.jpeg
1878,COS_5490,4.2832026,9.284541,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/COS_5490.jpeg
1879,4557164134,-0.20179214,11.588332,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4557164134.jpeg
1880,AHZ20002sq,2.695817,7.8551297,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20002sq_300_300_3.jpeg
1881,4245619,-3.12445,13.588045,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4245619.jpeg
1882,AGZ0008469,-2.9200616,5.9542823,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AGZ0008469.jpeg
1883,4000709692386,1.8272933,5.57457,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709692386.jpeg
1884,4553082205,-3.3832302,12.379345,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4553082205.jpeg
1885,41159238,-2.4722033,6.551785,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/41159238.jpeg
1886,AHZ10002a4,0.93820727,6.995241,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ10002a4.jpeg
1887,4556671472,-2.854006,13.476158,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4556671472.jpeg
1888,4000708700172,-2.6493027,11.07926,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000708700172.jpeg
1889,AHZ2000rwj,-0.6172829,14.73426,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000rwj_300_300_3.jpeg
1890,AHZ2000ipb,0.30001032,14.590245,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000ipb.jpeg
1891,UDS_10103,4.85795,9.843081,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/UDS_10103.jpeg
1892,4177668659,-0.44319895,8.440561,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4177668659.jpeg
1893,AHZ20002vp,-2.8602574,6.532539,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20002vp_300_300_3.jpeg
1894,4000708700593,0.56764835,11.15012,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000708700593.jpeg
1895,4175283889,-0.48293817,12.680889,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4175283889.jpeg
1896,4000712831983,11.165844,11.314829,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712831983.jpeg
1897,AHZ2000v44,-3.849567,11.909348,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000v44_300_300_3.jpeg
1898,6000535891858,,,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/6000535891858.jpeg
1899,AHZ2000lfo,2.7826877,8.299214,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000lfo_300_300_3.jpeg
1900,AHZ2001332,-2.870236,5.9087124,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001332_300_300_3.jpeg
1901,AHZ2001rxe,-0.9296989,9.372089,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001rxe.jpeg
1902,AHZ2001rv7,0.5912457,7.897039,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001rv7_300_300_3.jpeg
1903,23723359,5.6536036,8.3536415,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/23723359.jpeg
1904,AHZ2000tf7,-0.47854102,13.196859,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000tf7_300_300_3.jpeg
1905,4000709472655,3.4683626,12.255667,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709472655.jpeg
1906,68617192,1.7966832,0.2229632,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/68617192.jpeg
1907,4001167370343,-2.6458015,5.354236,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4001167370343.jpeg
1908,74746690,-1.497143,5.590846,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/74746690.jpeg
1909,AHZ2001q3c,-1.8655711,9.767911,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001q3c_300_300_3.jpeg
1910,4000712840328,11.39593,11.908661,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712840328.jpeg
1911,AGZ00085o3,-3.8491256,7.2979145,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AGZ00085o3.jpeg
1912,4000710625033,11.181196,11.377495,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000710625033.jpeg
1913,4553080953,-1.4968256,7.356859,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4553080953.jpeg
1914,66376347,1.6117967,10.375494,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/66376347.jpeg
1915,AHZ2001qct,4.907991,9.316334,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001qct.jpeg
1916,4000710638699,11.065164,10.439523,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000710638699.jpeg
1917,47682362,0.46411628,12.550155,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/47682362.jpeg
1918,4606970915,0.5810721,6.2232904,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4606970915.jpeg
1919,4000712865878,11.564195,10.574324,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712865878.jpeg
1920,AHZ2001q48,-1.8636451,7.6729307,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001q48_300_300_3.jpeg
1921,12807335,-2.478312,14.027918,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/12807335.jpeg
1922,105174857,1.0539304,2.5251117,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/105174857.jpeg
1923,4506813423,4.4164305,12.765766,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4506813423.jpeg
1924,AHZ20011ed,-3.7068267,9.9574175,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20011ed_300_300_3.jpeg
1925,AHZ20008h1,-0.78999037,4.7325277,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20008h1.jpeg
1926,89612267,0.680186,6.428936,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/89612267.jpeg
1927,4000712924837,10.670925,11.099496,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712924837.jpeg
1928,4000708699030,0.520132,14.677557,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000708699030.jpeg
1929,4000708700576,0.9181799,12.729463,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000708700576.jpeg
1930,4000712853623,10.303096,10.021013,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712853623.jpeg
1931,AHZ2001q34,0.28479487,12.257492,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001q34_300_300_3.jpeg
1932,4501091933,-0.328843,8.281762,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4501091933.jpeg
1933,AHZ2001jrk,-0.83764297,4.1892557,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001jrk_300_300_3.jpeg
1934,4000710629432,11.634098,10.679545,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000710629432.jpeg
1935,4554433052,1.4871181,11.320217,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4554433052.jpeg
1936,AHZ2001grp,-3.8644643,7.463238,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001grp_300_300_3.jpeg
1937,AHZ2000f36,0.95035845,9.848017,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000f36_300_300_3.jpeg
1938,4503826880,5.531814,12.011021,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4503826880.jpeg
1939,COS_18400,-2.5428464,8.178001,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/COS_18400.jpeg
1940,AHZ20019rh,2.1042714,7.877836,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20019rh_300_300_3.jpeg
1941,AHZ2000gwp,-1.4392351,7.587581,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000gwp_300_300_3.jpeg
1942,AHZ2000e8k,-4.889314,9.798672,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000e8k_300_300_3.jpeg
1943,70910211,0.32085824,9.913193,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/70910211.jpeg
1944,AHZ200099g,-0.9475452,4.165982,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ200099g_300_300_3.jpeg
1945,4000721452206,-0.51909584,12.4669895,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000721452206.jpeg
1946,AHZ20015bv,-2.8110144,6.3728557,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20015bv_300_300_3.jpeg
1947,4111057925,-1.4276706,11.450268,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4111057925.jpeg
1948,4000709435417,-3.724954,11.188004,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709435417.jpeg
1949,AGZ000819d,0.0651982,6.0782747,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AGZ000819d.jpeg
1950,4000709028840,5.4477315,10.73692,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709028840.jpeg
1951,4000712867428,11.925744,11.811504,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712867428.jpeg
1952,4104010146,5.108353,11.662358,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4104010146.jpeg
1953,79217773,4.287477,9.639917,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/79217773.jpeg
1954,4000709100580,6.4789953,11.708836,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709100580.jpeg
1955,AHZ200087k,-0.4654572,4.1305246,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ200087k.jpeg
1956,AHZ2001pw7,2.3368933,8.002704,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001pw7_300_300_3.jpeg
1957,85039033,2.9326007,13.897111,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/85039033.jpeg
1958,4172795668,-0.3561185,14.697496,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4172795668.jpeg
1959,34274379,0.18137781,12.633841,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/34274379.jpeg
1960,4000709900815,-3.8656325,10.985459,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709900815.jpeg
1961,AHZ2000v4x,-1.0730509,5.749994,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000v4x_300_300_3.jpeg
1962,4000708716721,0.8240765,6.2507925,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000708716721.jpeg
1963,AHZ2000fm6,-2.1087205,14.132201,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000fm6_300_300_3.jpeg
1964,AHZ2001g0b,-1.8433917,7.6517515,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001g0b_300_300_3.jpeg
1965,AHZ2001lxq,-1.8595552,13.506089,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001lxq_300_300_3.jpeg
1966,4000712903889,12.091824,10.883196,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712903889.jpeg
1967,4000709897962,0.27015105,12.627586,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709897962.jpeg
1968,91834337,-3.1996403,13.605018,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/91834337.jpeg
1969,4000712832465,11.4805,11.050696,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712832465.jpeg
1970,4000712858170,11.381887,10.230667,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712858170.jpeg
1971,AHZ20000mw,0.28627887,13.8887415,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20000mw_300_300_3.jpeg
1972,AGZ00081uq,-1.1397967,11.050537,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AGZ00081uq.jpeg
1973,AHZ20009ug,-0.79200655,8.344649,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20009ug_300_300_3.jpeg
1974,AHZ40001ee,0.7838479,10.77671,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ40001ee.jpeg
1975,4174018014,1.3667551,10.41194,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4174018014.jpeg
1976,587732483292266545,0.001877411,13.647208,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/587732483292266545.jpeg
1977,4104010029,4.3632965,11.681935,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4104010029.jpeg
1978,4000721540635,9.96962,9.729159,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000721540635.jpeg
1979,AHZ2000xw2,-3.0996041,12.6131525,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000xw2_300_300_3.jpeg
1980,AHZ2001rq6,-0.030590503,13.109695,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001rq6.jpeg
1981,107771305,-2.6797938,6.5065236,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/107771305.jpeg
1982,AHZ2000zab,-1.1294987,5.4567957,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000zab.jpeg
1983,GDS_14649,1.4588665,5.65856,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/GDS_14649.jpeg
1984,AHZ2001l0b,-3.096133,7.3505836,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001l0b_300_300_3.jpeg
1985,GDS_23037,-2.0135849,9.628615,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/GDS_23037.jpeg
1986,AHZ2000l0z,-1.7342944,8.449684,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000l0z.jpeg
1987,4000714961239,11.060206,11.588053,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000714961239.jpeg
1988,4000710622636,10.861105,12.112524,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000710622636.jpeg
1989,AHZ2000r0q,-0.3430243,6.061648,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000r0q_300_300_3.jpeg
1990,AHZ2000urq,0.008869648,6.5124793,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000urq_300_300_3.jpeg
1991,588017948272099343,1.1939343,11.681319,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/588017948272099343.jpeg
1992,AHZ2000oft,-3.2393215,10.623665,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000oft_300_300_3.jpeg
1993,AHZ20007lq,3.4355836,7.948025,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20007lq_300_300_3.jpeg
1994,4233113589,5.0221424,11.909246,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4233113589.jpeg
1995,4000712849912,10.956285,9.60803,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712849912.jpeg
1996,AHZ2000gbr,-0.6358143,13.731589,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000gbr_300_300_3.jpeg
1997,4556168264,0.07860093,8.732648,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4556168264.jpeg
1998,4556768958,5.988897,12.494205,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4556768958.jpeg
1999,AHZ2001m3m,2.733076,7.7367525,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001m3m.jpeg
2000,AHZ20017ue,-2.5155227,5.9059443,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20017ue_300_300_3.jpeg
2001,AHZ2001msl,0.4884135,12.736786,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001msl_300_300_3.jpeg
2002,AGZ00081ph,2.1252646,5.248777,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AGZ00081ph.jpeg
2003,4000712844127,11.651323,11.405884,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712844127.jpeg
2004,AHZ2000e1h,-4.8620768,10.388461,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000e1h_300_300_3.jpeg
2005,4000709626561,1.0062625,13.044856,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709626561.jpeg
2006,AHZ2001pry,-2.1108863,13.349025,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001pry_300_300_3.jpeg
2007,AHZ2001mzb,-4.06213,11.872462,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001mzb_300_300_3.jpeg
2008,4001375467372,,,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4001375467372.jpeg
2009,4000709691134,1.4241406,8.832712,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709691134.jpeg
2010,AHZ40002xi,1.8373556,5.3294096,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ40002xi_300_300_3.jpeg
2011,4000710661363,11.489369,11.288383,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000710661363.jpeg
2012,4111276113,-0.5639477,14.917395,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4111276113.jpeg
2013,4000710660980,10.730508,11.588712,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000710660980.jpeg
2014,AHZ2000xqt,-1.7118611,6.2153378,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000xqt_300_300_3.jpeg
2015,AHZ1000570,-2.9457088,10.450898,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ1000570_300_300_3.jpeg
2016,4175387972,-2.7705507,13.275057,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4175387972.jpeg
2017,AHZ10004y4,-1.5829107,4.908524,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ10004y4.jpeg
2018,4000721542753,6.143471,11.485647,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000721542753.jpeg
2019,4000712857914,11.648489,11.335765,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712857914.jpeg
2020,4000709457061,-2.0362806,13.063705,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709457061.jpeg
2021,AHZ10004c3,-4.194808,9.09907,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ10004c3_300_300_3.jpeg
2022,AHZ20001v6,-1.5617706,6.1599393,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20001v6_300_300_3.jpeg
2023,4233355728,-3.5138984,11.340059,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4233355728.jpeg
2024,COS_5633,-1.6260263,8.602848,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/COS_5633.jpeg
2025,4000710651377,10.547223,10.592203,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000710651377.jpeg
2026,4556353344,-2.2252924,6.6748233,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4556353344.jpeg
2027,4000712956006,10.862678,12.027471,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712956006.jpeg
2028,AHZ20011ri,1.7557871,6.5765576,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20011ri.jpeg
2029,4553393126,-0.9229772,11.703666,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4553393126.jpeg
2030,71344038,7.375823,11.127094,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/71344038.jpeg
2031,4001422072997,,,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4001422072997.jpeg
2032,4503827383,6.4651923,11.55663,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4503827383.jpeg
2033,4000709705594,-1.2702869,12.187574,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000709705594.jpeg
2034,AHZ2001l4i,-2.3910594,9.594134,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001l4i.jpeg
2035,AHZ400034l,-3.6450677,8.456374,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ400034l_300_300_3.jpeg
2036,4109523747,1.170798,5.878988,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4109523747.jpeg
2037,4177570237,6.0276012,11.6247635,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4177570237.jpeg
2038,4175201978,-0.0028486203,13.985459,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4175201978.jpeg
2039,4557182312,-1.5640957,10.162281,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4557182312.jpeg
2040,AHZ2000nuo,2.4174614,4.947995,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000nuo_300_300_3.jpeg
2041,AHZ20014j7,1.4557868,6.711235,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ20014j7_300_300_3.jpeg
2042,COS_19455,0.6582027,3.2505925,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/COS_19455.jpeg
2043,4001072666559,-2.7809815,8.743561,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4001072666559.jpeg
2044,AHZ2001thy,-1.9057516,8.752377,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001thy_300_300_3.jpeg
2045,AHZ2000nuq,-3.2887654,10.809435,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000nuq_300_300_3.jpeg
2046,4607055182,-1.2660873,7.4027166,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4607055182.jpeg
2047,4000712939155,11.545864,10.030986,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4000712939155.jpeg
2048,AHZ2001t2c,-1.4931134,9.992243,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001t2c_300_300_3.jpeg
2049,4110457640,6.3452215,12.131454,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/4110457640.jpeg
2050,AHZ2001rdg,-1.3001664,10.505853,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2001rdg_300_300_3.jpeg
2051,AHZ2000nv7,-1.8556869,8.558983,/media/team_workspaces/Astronomaly-meets-Datalabs/images/18k-sample/AHZ2000nv7_300_300_3.jpeg
